entity_name,canonical_name,entity_id,Contributor.ID,original_group_id,to_add_status,confirmed_link,flag,review_group_id,entity_status,city,n_contributions,conflicting_contributor_ids,confirmed,is_conflict,link_methods,total_amount,max_single_recipient,same_recipient_variant,state,zip,
SCIONHEALTH,NA,e56e56ad-a130-41b9-81a5-ef5ebfc5f40c,NA,org_rg_5432,uncertain,uncertain,,org_rg_5432,adding_to_existing,Louisville,2,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,83344.52,96483.92,TRUE,KY,40202,
KOOTH USA LLC,KOOTH USA,ee54d2a5-663a-41af-9d50-9d872512d803,NA,org_rg_5486,add to map,yes,,org_rg_5486,adding_to_existing,Chicago,1,FALSE,FALSE,FALSE,exact_name_v4 | name_v4_cross | name_v5_cross,1500,20000,FALSE,IL,60607,
KOOTH USA LLC (LAURA TULLY),KOOTH USA,ee54d2a5-663a-41af-9d50-9d872512d803,NA,org_rg_5486,in existing map,yes,,org_rg_5486,adding_to_existing,Chicago,1,FALSE,TRUE,FALSE,exact_name_v4 | name_v4_cross | name_v5_cross,25000,20000,FALSE,IL,60607-2377,
KOOTH USA LLC(LAURA TULLY),KOOTH USA,ee54d2a5-663a-41af-9d50-9d872512d803,NA,org_rg_5486,in existing map,yes,,org_rg_5486,adding_to_existing,Chicago,10,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,62500,20000,TRUE,IL,60607,
KOOTH USA LLC(TIM BARKER),KOOTH USA,ee54d2a5-663a-41af-9d50-9d872512d803,NA,org_rg_5486,in existing map,yes,,org_rg_5486,adding_to_existing,Chicago,5,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,10000,20000,TRUE,IL,60607,
"KOOTH USA, LLC",KOOTH USA,ee54d2a5-663a-41af-9d50-9d872512d803,NA,org_rg_5486,in existing map,yes,,org_rg_5486,adding_to_existing,Chicago,3,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | name_v5_cross,1500,20000,FALSE,IL,60607,
CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION TRUTH IN AMERICAN GOVERNMENT FUND,CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION,87ec774e-605e-4528-83d6-60921b8b41c0,1302403,org_rg_55,in existing map,yes,,org_rg_55,adding_to_existing,Sacramento,8,FALSE,TRUE,FALSE,name_v4_cross | name_v5_cross | same_contributor_id | same_contributor_id,88000,15000,FALSE,CA,95814,
CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION TRUTH IN AMERICAN GOVERNMENT FUND (CCPOA TAG FUND),CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION,87ec774e-605e-4528-83d6-60921b8b41c0,1302403,org_rg_55,add to map,yes,,org_rg_55,adding_to_existing,Sacramento,3,FALSE,FALSE,FALSE,name_v4_cross | name_v5_cross | same_contributor_id | same_contributor_id,14400,15000,FALSE,CA,95814,
CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION TRUTH IN AMERICAN GOVERNMENT FUND (NON-PROFIT 501 (C) (5)),CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION,87ec774e-605e-4528-83d6-60921b8b41c0,1302403,org_rg_55,add to map,yes,,org_rg_55,adding_to_existing,Sacramento,1,FALSE,FALSE,FALSE,name_v4_cross | name_v5_cross | same_contributor_id,10000,15000,TRUE,CA,95814-3970,
CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION TRUTH IN AMERICAN GOVERNMENT FUND (NONPROFIT 501 (C) (5)),CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION,87ec774e-605e-4528-83d6-60921b8b41c0,1302403,org_rg_55,add to map,yes,,org_rg_55,adding_to_existing,Sacramento,1,FALSE,FALSE,FALSE,name_v4_cross | name_v5_cross | same_contributor_id,5000,15000,TRUE,CA,95814-3970,
"CANDIDATE COMMITTEE FOR QUALITY PATIENT CARE AND DEMOCRACY, NATIONAL UNION OF HEALTHCARE WORKERS",NATIONAL UNION OF HEALTHCARE WORKERS,c5a92a01-f2c7-4b04-b4c4-163989edc08e,1318200,org_rg_60,add to map,yes,,org_rg_60,adding_to_existing,Sacramento,1,FALSE,FALSE,FALSE,same_contributor_id,1000,86500,FALSE,CA,95815,
NATIONAL UNION OF HEALTHCARE WORKERS,NATIONAL UNION OF HEALTHCARE WORKERS,c5a92a01-f2c7-4b04-b4c4-163989edc08e,1318200,org_rg_60,in existing map,yes,,org_rg_60,adding_to_existing,Sacramento,1,FALSE,TRUE,FALSE,same_contributor_id,5000,86500,TRUE,CA,95815,
NATIONAL UNION OF HEALTHCARE WORKERS,NATIONAL UNION OF HEALTHCARE WORKERS,c5a92a01-f2c7-4b04-b4c4-163989edc08e,NA,org_rg_60,in existing map,yes,,org_rg_60,adding_to_existing,Emeryville | Glendale,47,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge | name_v4_cross | name_v5_cross,49960.48,86500,TRUE,CA,91204-1331 | 94608 | 94608-2964,
NATIONAL UNION OF HEALTHCARE WORKERS (INTERMEDIARY FOR UNITEMIZED MEMBER CONTRIBUTIONS),NATIONAL UNION OF HEALTHCARE WORKERS,c5a92a01-f2c7-4b04-b4c4-163989edc08e,NA,org_rg_60,add to map,yes,,org_rg_60,adding_to_existing,Emeryville,6,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,263.2,86500,TRUE,CA,94608,
NATIONAL UNION OF HEALTHCARE WORKERS CANDIDATE COMM. FOR QUALITY PATIENT CARE AND UNION DEMOCRACY,NATIONAL UNION OF HEALTHCARE WORKERS,c5a92a01-f2c7-4b04-b4c4-163989edc08e,1318200,org_rg_60,add to map,yes,,org_rg_60,adding_to_existing,Sacramento,1,FALSE,FALSE,FALSE,same_contributor_id,1000,86500,FALSE,CA,95815,
NATIONAL UNION OF HEALTHCARE WORKERS CANDIDATE COMMITTEE,NATIONAL UNION OF HEALTHCARE WORKERS,c5a92a01-f2c7-4b04-b4c4-163989edc08e,1318200,org_rg_60,in existing map,yes,,org_rg_60,adding_to_existing,Sacramento,2,FALSE,TRUE,FALSE,map1_bridge | same_contributor_id | same_contributor_id,4500,86500,FALSE,CA,95815,
NATIONAL UNION OF HEALTHCARE WORKERS CANDIDATE COMMITTEE FOR QUALITY PATIENT CARE AND UNION DEMOCRACY,NATIONAL UNION OF HEALTHCARE WORKERS,c5a92a01-f2c7-4b04-b4c4-163989edc08e,1318200,org_rg_60,in existing map,yes,,org_rg_60,adding_to_existing,Emeryville | Sacramento,33,FALSE,TRUE,FALSE,map1_bridge | same_contributor_id | same_contributor_id,242500,86500,TRUE,CA,94608 | 95815 | 95815-4404 | 95815-4415,
NUHW COMMITTEE FOR QUALITY PATIENT CARE AND UNION DEMOCRACY - CANDIDATE PAC,NATIONAL UNION OF HEALTHCARE WORKERS,c5a92a01-f2c7-4b04-b4c4-163989edc08e,1318200,org_rg_60,add to map,yes,,org_rg_60,adding_to_existing,Oakland,1,FALSE,FALSE,FALSE,map1_bridge | same_contributor_id,25000,86500,TRUE,CA,94618,
NEWPORT MESA FEDERATION OF TEACHERS (UNITEMIZED MEMBER CONTRIBUTIONS),NEWPORT MESA FEDERATION OF TEACHERS,6f4f52da-5f47-4ad4-8f45-840986f9699a,NA,org_rg_6683,add to map,yes,,org_rg_6683,new_entity,Costa Mesa,11,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v5_cross,41259.99,85175.44,TRUE,CA,92626,
NEWPORT-MESA FEDERATION OF TEACHERS (UNITEMIZED MEMBER CONTRIBUTIONS),NEWPORT MESA FEDERATION OF TEACHERS,6f4f52da-5f47-4ad4-8f45-840986f9699a,NA,org_rg_6683,add to map,yes,,org_rg_6683,new_entity,Costa Mesa,28,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v5_cross,85955.7,85175.44,TRUE,CA,92626,
NORTH MONTEREY COUNTY FEDERATION OF TEACHERS (UNITEMIZED MEMBER CONTRIBUTIONS),NORTH MONTEREY COUNTY FEDERATION OF TEACHERS,a85604ca-a3e0-4ef3-9440-11db1d0c44f0,NA,org_rg_6756,add to map,yes,,org_rg_6756,new_entity,Santa Cruz,18,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,17643.06,19759.17,TRUE,CA,95062,
NORTH MONTEREY COUNTY FEDERATION OF TEACHERS (UNITEMIZED MEMBER DUES),NORTH MONTEREY COUNTY FEDERATION OF TEACHERS,a85604ca-a3e0-4ef3-9440-11db1d0c44f0,NA,org_rg_6756,add to map,yes,,org_rg_6756,new_entity,Santa Cruz,9,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,10822.11,19759.17,TRUE,CA,95062,
PACIFIC GAS & ELECTRIC (PG&E),PG&E,ea50ed39-2a57-47be-a9de-fcb9aa6db4f2,NA,org_rg_7015,add to map,yes,,org_rg_7015,adding_to_existing,Oakland,2,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,35000,149375,FALSE,CA,94612,
PACIFIC GAS & ELECTRIC (PG&E) CORPORATION,PG&E,ea50ed39-2a57-47be-a9de-fcb9aa6db4f2,NA,org_rg_7015,in existing map,yes,,org_rg_7015,adding_to_existing,Sacramento,3,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge | name_v4_cross | name_v5_cross,99375,149375,TRUE,CA,95814,
PACIFIC GAS & ELECTRIC (PG&E) CORPORATION & AFFILIATED ENTITIES,PG&E,ea50ed39-2a57-47be-a9de-fcb9aa6db4f2,NA,org_rg_7015,in existing map,yes,,org_rg_7015,adding_to_existing,Oakland,1,FALSE,TRUE,FALSE,name_v5_cross,50000,149375,TRUE,CA,94612,
PACIFIC GAS & ELECTRIC CORPORATION (PG&E),PG&E,ea50ed39-2a57-47be-a9de-fcb9aa6db4f2,NA,org_rg_7015,in existing map,yes,,org_rg_7015,adding_to_existing,San Francisco,5,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,140000,149375,FALSE,CA,94108,
PG & E CORPORATION,PG&E,ea50ed39-2a57-47be-a9de-fcb9aa6db4f2,NA,org_rg_7015,in existing map,yes,,org_rg_7015,adding_to_existing,Oakland,1,FALSE,TRUE,FALSE,exact_name_v4 | map1_bridge | name_v4_cross | name_v5_cross,9800,149375,TRUE,CA,94612,
PG & E CORPORATION (RESTRICTED USE ACCOUNT),PG&E,ea50ed39-2a57-47be-a9de-fcb9aa6db4f2,NA,org_rg_7015,in existing map,yes,,org_rg_7015,adding_to_existing,Oakland,1,FALSE,TRUE,FALSE,exact_name_v4 | name_v4_cross | name_v5_cross,15200,149375,TRUE,CA,94612,
PG&E,PG&E,ea50ed39-2a57-47be-a9de-fcb9aa6db4f2,NA,org_rg_7015,in existing map,yes,,org_rg_7015,adding_to_existing,San Francisco,1,FALSE,TRUE,FALSE,map1_bridge,5000,149375,FALSE,CA,94105,
PG&E CORPORATION,PG&E,ea50ed39-2a57-47be-a9de-fcb9aa6db4f2,NA,org_rg_7015,in existing map,yes,,org_rg_7015,adding_to_existing,Oakland | San Francisco,18,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge | name_v5_cross,221000,149375,TRUE,CA,94105 | 94612,
PG&E CORPORATION AND AFFILIATED ENTITIES,PG&E,ea50ed39-2a57-47be-a9de-fcb9aa6db4f2,NA,org_rg_7015,in existing map,yes,,org_rg_7015,adding_to_existing,Oakland | OAKLAND,19,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | name_v5_cross,384530.69,149375,TRUE,CA,94612,
PG&E CORPORATION MAJOR DONOR ACCOUNT,PG&E,ea50ed39-2a57-47be-a9de-fcb9aa6db4f2,NA,org_rg_7015,in existing map,yes,,org_rg_7015,adding_to_existing,Oakland,3,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,25700,149375,FALSE,CA,94612,
PALM COMMUNITIES,PALM COMMUNITIES,1bed3f5d-6611-4af0-bbe8-a24d054b96d4,NA,org_rg_7072,add to map,yes,,org_rg_7072,new_entity,Irvine,4,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v2_cross,21000,19500,TRUE,CA,92618,
PALM COMMUNITIES ID 1246520,PALM COMMUNITIES,1bed3f5d-6611-4af0-bbe8-a24d054b96d4,NA,org_rg_7072,add to map,yes,,org_rg_7072,new_entity,Irvine,1,FALSE,FALSE,FALSE,name_v2_cross,10000,19500,TRUE,CA,92618,
PASO ROBLES PUBLIC EDUCATORS (INTERMEDIARY FOR UNITEMIZED MEMBER CONTRIBUTIONS),PASO ROBLES PUBLIC EDUCATORS,39ddc8fa-5fd6-4627-be8a-80c9e1ea1420,NA,org_rg_7151,add to map,yes,,org_rg_7151,adding_to_existing,Paso Robles,1,FALSE,FALSE,FALSE,exact_name_v4 | name_v4_cross | name_v5_cross,261.9,6115.5,FALSE,CA,93446,
PASO ROBLES PUBLIC EDUCATORS (UNITEMIZED MEMBER CONTIBUTIONS),PASO ROBLES PUBLIC EDUCATORS,39ddc8fa-5fd6-4627-be8a-80c9e1ea1420,NA,org_rg_7151,in existing map,yes,,org_rg_7151,adding_to_existing,Atascadero,1,FALSE,TRUE,FALSE,exact_name_v4 | name_v4_cross | name_v5_cross,819.2,6115.5,TRUE,CA,93422,
PASO ROBLES PUBLIC EDUCATORS (UNITEMIZED MEMBER CONTRIBUTIONS),PASO ROBLES PUBLIC EDUCATORS,39ddc8fa-5fd6-4627-be8a-80c9e1ea1420,NA,org_rg_7151,in existing map,yes,,org_rg_7151,adding_to_existing,Atascadero | Paso Robles,14,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,19928.99,6115.5,TRUE,CA,93422 | 93446,
AMERICAN BEVERAGE ASSOCIATION,NA,80167653-6357-4ab6-ac03-8ad4e631c1ee,NA,org_rg_73,uncertain,uncertain,,org_rg_73,adding_to_existing,San Rafael | Washington | WASHINGTON,22,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,47700,1150000,TRUE,CA | DC,20004 | 20004-2417 | 94901,
AMERICAN BEVERAGE ASSOCIATION CALIFORNIA PAC,AMERICAN BEVERAGE ASSOCIATION OF CALIFORNIA,2a625816-047f-40f5-b498-099a3bc2ab56,1344506,org_rg_73,in existing map,yes,,org_rg_73,adding_to_existing,San Rafael,6,FALSE,TRUE,FALSE,map1_bridge | same_contributor_id | same_contributor_id,580000,1150000,TRUE,CA,94901 | 94901-5596,
AMERICAN BEVERAGE ASSOCIATION CALIFORNIA PAC (NON-PROFIT 501 (C)(6)),AMERICAN BEVERAGE ASSOCIATION OF CALIFORNIA,2a625816-047f-40f5-b498-099a3bc2ab56,1344506,org_rg_73,add to map,yes,,org_rg_73,adding_to_existing,San Rafael,2,FALSE,FALSE,FALSE,name_v4_cross | name_v5_cross | same_contributor_id | same_contributor_id,8400,1150000,TRUE,Ca,94901,
AMERICAN BEVERAGE ASSOCIATION CALIFORNIA PAC (NON-PROFIT 501(C)(6)),AMERICAN BEVERAGE ASSOCIATION OF CALIFORNIA,2a625816-047f-40f5-b498-099a3bc2ab56,1344506,org_rg_73,in existing map,yes,,org_rg_73,adding_to_existing,San Rafael,1,FALSE,TRUE,FALSE,name_v4_cross | name_v5_cross | same_contributor_id,75000,1150000,FALSE,CA,94901,
AMERICAN BEVERAGE ASSOCIATION PAC,AMERICAN BEVERAGE ASSOCIATION OF CALIFORNIA,2a625816-047f-40f5-b498-099a3bc2ab56,1344506,org_rg_73,add to map,yes,,org_rg_73,adding_to_existing,San Rafael,5,FALSE,FALSE,FALSE,map1_bridge | same_contributor_id | same_contributor_id,6.00E+05,1150000,TRUE,CA,94901-5596,
PRIME THERAPEUTICS LLC(DARRIN LIM),PRIME THERAPEUTICS,5866780f-6c19-49a9-a9b3-d0c7087f3452,NA,org_rg_7499,add to map,yes,,org_rg_7499,adding_to_existing,Eagan,2,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,20000,37500,TRUE,MN,55121,
PRIME THERAPEUTICS LLC(DAVID ROOT),PRIME THERAPEUTICS,5866780f-6c19-49a9-a9b3-d0c7087f3452,NA,org_rg_7499,add to map,yes,,org_rg_7499,adding_to_existing,Eagan,2,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,17500,37500,TRUE,MN,55121,
"PRIME THERAPEUTICS, LLC",PRIME THERAPEUTICS,5866780f-6c19-49a9-a9b3-d0c7087f3452,NA,org_rg_7499,add to map,yes,,org_rg_7499,adding_to_existing,Eagan | Saint Paul,6,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v2_cross | name_v4_cross | name_v5_cross,18800,37500,FALSE,MN,55121,
"PRIME THERAPEUTICS, LLC (ANTHONIO FIORE)",PRIME THERAPEUTICS,5866780f-6c19-49a9-a9b3-d0c7087f3452,NA,org_rg_7499,in existing map,yes,,org_rg_7499,adding_to_existing,Saint Paul,1,FALSE,TRUE,FALSE,name_v4_cross | name_v5_cross,25000,37500,FALSE,MN,55121-2498,
"PRIME THERAPEUTICS, LLC (DAVID ROOT)",PRIME THERAPEUTICS,5866780f-6c19-49a9-a9b3-d0c7087f3452,NA,org_rg_7499,add to map,yes,,org_rg_7499,adding_to_existing,Saint Paul,4,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v2_cross | name_v4_cross | name_v5_cross,20000,37500,FALSE,MN,55121,
"PRIME THERAPEUTICS, LLC(DAVID ROOT)",PRIME THERAPEUTICS,5866780f-6c19-49a9-a9b3-d0c7087f3452,NA,org_rg_7499,add to map,yes,,org_rg_7499,adding_to_existing,Eagan,3,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v2_cross | name_v4_cross | name_v5_cross,10000,37500,FALSE,MN,55121,
ALAMEDA HEALTH SYSTEM - ST. ROSE HOSPITAL,ALAMEDA HEALTH SYSTEM / ST ROSE HOSPITAL,a791f9cc-12a3-4454-9ac1-48a4583dd2a4,1355053,org_rg_78,add to map,yes,,org_rg_78,new_entity,Hayward,1,FALSE,FALSE,FALSE,same_contributor_id,5224.67,23905.86,TRUE,CA,94545,
HAYWARD SISTERS HOSPITAL D/B/A/ST. ROSE HOSPITAL,ALAMEDA HEALTH SYSTEM / ST ROSE HOSPITAL,a791f9cc-12a3-4454-9ac1-48a4583dd2a4,1355053,org_rg_78,add to map,yes,,org_rg_78,new_entity,Hayward,4,FALSE,FALSE,FALSE,same_contributor_id,18681.19,23905.86,TRUE,CA,94545,
SOUTHERN CALIFORNIA DISTRICT COUNCIL OF LABORERS,SOUTHERN CALIFORNIA DISTRICT COUNCIL OF LABORERS,1411eff6-0fa8-40b1-9efe-429c7edf667a,NA,org_rg_81,in existing map,yes,,org_rg_81,adding_to_existing,El Monte,3,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge | name_v4_cross | name_v5_cross,2430,78400,FALSE,CA,91731,
SOUTHERN CALIFORNIA DISTRICT COUNCIL OF LABORERS (INTERMEDIARY FOR UNITEMIZED DUES),SOUTHERN CALIFORNIA DISTRICT COUNCIL OF LABORERS,1411eff6-0fa8-40b1-9efe-429c7edf667a,NA,org_rg_81,add to map,yes,,org_rg_81,adding_to_existing,Covina,15,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,1500,78400,FALSE,CA,91724,
SOUTHERN CALIFORNIA DISTRICT COUNCIL OF LABORERS PAC,SOUTHERN CALIFORNIA DISTRICT COUNCIL OF LABORERS,1411eff6-0fa8-40b1-9efe-429c7edf667a,1358150,org_rg_81,in existing map,yes,,org_rg_81,adding_to_existing,Long Beach | Sacramento,3,FALSE,TRUE,FALSE,map1_bridge | name_v4_cross | name_v5_cross | same_contributor_id | same_contributor_id,309200,78400,TRUE,CA,90802-5054 | 95814,
SOUTHERN CALIFORNIA DISTRICT COUNCIL OF LABORERS PAC (SMALL CONTRIBUTOR COMMITTEE),SOUTHERN CALIFORNIA DISTRICT COUNCIL OF LABORERS,1411eff6-0fa8-40b1-9efe-429c7edf667a,1358150,org_rg_81,add to map,yes,,org_rg_81,adding_to_existing,Long Beach,2,FALSE,FALSE,FALSE,name_v4_cross | name_v5_cross | same_contributor_id | same_contributor_id,19600,78400,FALSE,CA,90802,
SOUTHERN CALIFORNIA DISTRICT COUNCIL OF LABORERS PAC SMALL CONTRIBUTOR COMMITTEE,SOUTHERN CALIFORNIA DISTRICT COUNCIL OF LABORERS,1411eff6-0fa8-40b1-9efe-429c7edf667a,1358150,org_rg_81,in existing map,yes,,org_rg_81,adding_to_existing,Long Beach | Sacramento,7,FALSE,TRUE,FALSE,map1_bridge | same_contributor_id | same_contributor_id,115100,78400,TRUE,CA,90802 | 95814-4602,
AFT COLLEGE STAFF GUILD - LOS ANGELES (UNITEMIZED MEMBER CONTRIBUTIONS),NA,2539fb7d-c32b-43d8-9b8d-c59c90c06568,NA,org_rg_829,,uncertain,,org_rg_829_a,new_entity,Los Angeles,12,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,31236.26,39122.25,TRUE,CA,90068 | 90086,
CABRILLO COLLEGE FEDERATION OF TEACHERS (UNITEMIZED MEMBER CONTRIBUTIONS),CABRILLO COLLEGE FEDERATION OF TEACHERS,224423a2-4618-4887-bf51-bb54be5810a6,NA,org_rg_829,add to map,yes,,org_rg_829_b,new_entity,Aptos,23,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge | name_v4_cross | name_v5_cross,14414.13,39122.25,TRUE,CA,95003,
CABRILLO COLLEGE FEDERATION OF TEACHERS (UNITEMIZED MEMBER DUES),CABRILLO COLLEGE FEDERATION OF TEACHERS,224423a2-4618-4887-bf51-bb54be5810a6,NA,org_rg_829,add to map,yes,,org_rg_829_b,new_entity,Aptos,9,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,8422.51,39122.25,TRUE,CA,95003,
SEMPRA,SEMPRA ENERGY,d079c4a3-869d-479e-8088-9748f35874f2,NA,org_rg_8438,in existing map,,,org_rg_8438,adding_to_existing,San Diego | SAN DIEGO,21,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge | name_v5_cross,295075,10000,FALSE,CA,92101,
SEMPRA ENERGY,SEMPRA ENERGY,d079c4a3-869d-479e-8088-9748f35874f2,488235,org_rg_8438,in existing map,,,org_rg_8438,adding_to_existing,San Diego,2,FALSE,TRUE,FALSE,exact_name_v1,20000,10000,TRUE,CA,92101,
SEMPRA ENERGY,SEMPRA ENERGY,d079c4a3-869d-479e-8088-9748f35874f2,NA,org_rg_8438,in existing map,,,org_rg_8438,adding_to_existing,San Diego,27,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge | name_v4_cross | name_v5_cross,372800,10000,TRUE,CA,92101 | 92101-3017 | 92101-7123,
SEMPRA ENERGY (RESTRICTED USE ACCOUNT),SEMPRA ENERGY,d079c4a3-869d-479e-8088-9748f35874f2,NA,org_rg_8438,in existing map,,,org_rg_8438,adding_to_existing,San Diego,1,FALSE,TRUE,FALSE,name_v4_cross | name_v5_cross,200,10000,TRUE,CA,92101,
"SEMPRA, INC.",SEMPRA ENERGY,d079c4a3-869d-479e-8088-9748f35874f2,NA,org_rg_8438,add to map,yes,,org_rg_8438,adding_to_existing,San Diego,2,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v5_cross,4000,10000,FALSE,CA,92101,
EDP RENEWABLES NORTH AMERICA LLC PAC (EDPR NA PAC) (FEC ID#C00452755),EDP RENEWABLES NORTH AMERICA,1ec5364c-72f4-46b0-9b58-ccd4924963e5,1367247,org_rg_86,add to map,yes,,org_rg_86,new_entity,Houston,1,FALSE,FALSE,FALSE,name_v5_cross | same_contributor_id,1000,6000,TRUE,TX,77010,
"EDP RENEWABLES NORTH AMERICA, LLC PAC (AKA EDPR NA PAC) (FEC ID#C00452755)",EDP RENEWABLES NORTH AMERICA,1ec5364c-72f4-46b0-9b58-ccd4924963e5,1367247,org_rg_86,add to map,yes,,org_rg_86,new_entity,Houston,1,FALSE,FALSE,FALSE,name_v5_cross | same_contributor_id,5000,6000,TRUE,TX,77010,
TAYLOR MORRISON OF CALIFORNIA LLC (AREN BAZZOCCO),NA,ebd13e3c-4dd2-4c33-9a18-705be807d304,NA,org_rg_9163,add to map,uncertain,,org_rg_9163,new_entity,Folsom,7,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,264024,498460,TRUE,CA,95630,same as william lyon homes? 
TAYLOR MORRISON OF CALIFORNIA LLC (KENNETH DAR ARENS),NA,ebd13e3c-4dd2-4c33-9a18-705be807d304,NA,org_rg_9163,add to map,uncertain,,org_rg_9163,new_entity,Folsom,2,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,351860,498460,TRUE,CA,95630,same as william lyon homes? 
"TAYLOR MORRISON OF CALIFORNIA, LLC AND AFFILIATED ENTITIES(LISA FJELSTAD)",NA,ebd13e3c-4dd2-4c33-9a18-705be807d304,NA,org_rg_9163,add to map,uncertain,,org_rg_9163,new_entity,IRVINE,2,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v5_cross,10099,498460,FALSE,CA,92618,same as william lyon homes? 
UAW LOCAL 230,NA,ee02950a-cd2a-469f-b1d9-1e7581623915,NA,org_rg_9722,don't add,no,,org_rg_9722_a,new_entity,Ontario | ONTARIO,7,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,2646,368210,TRUE,CA,91761,
UAW LOCAL 2865,NA,1cd5e791-8800-4e8d-975b-f2cd3f910266,NA,org_rg_9722,don't add,no,,org_rg_9722_b,new_entity,BERKELEY,1,FALSE,FALSE,FALSE,map1_bridge,69968,368210,TRUE,CA,94705,
UAW LOCAL 4123,NA,c7f5bdca-20a9-42ae-a944-e1f85624d8d9,NA,org_rg_9722,don't add,no,,org_rg_9722_c,new_entity,Pico Rivera | PICO RIVERA,7,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,5662,368210,TRUE,CA,90660,
UAW LOCAL 4811,NA,2617c2cf-ce50-4547-8641-b317acbc27b8,NA,org_rg_9722,don't add,no,,org_rg_9722_d,new_entity,Berkeley | BERKELEY,7,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,284060,368210,TRUE,CA,94705,
UAW LOCAL 5810,NA,97c1897e-a6ef-4694-afad-d44278846641,NA,org_rg_9722,don't add,no,,org_rg_9722_e,new_entity,Berkeley,1,FALSE,FALSE,FALSE,map1_bridge,5874,368210,TRUE,CA,94705,
UAW REGION 6,"UNITED AUTOMOBILE, AEROSPACE AND AGRICULTURAL IMPLEMENT WORKERS OF AMERICA REGION 6",b7e68e1a-13b1-4c16-9209-d862c248b970,NA,org_rg_9722,add to map,yes,,org_rg_9722_f,new_entity,Pico Rivera,7,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge | name_v4_cross | name_v5_cross,907.72,368210,FALSE,CA,90660-3532,
