"entity_name","canonical_name_r1","to_add_status_r1","entity_status_r1","entity_id_r1","Contributor.ID_r1","city_r1","state_r1","review_group_id_r1","confirmed_link_r1","confirmed_r1","is_conflict_r1","notes_r1","link_methods_r1","n_contributions_r1","total_amount_r1","zip_r1","Contributor.ID_r2","review_group_id_r2","canonical_name_r2","to_add_status_r2","confirmed_link_r2","entity_id_r2","flag_r2","entity_status_r2","confirmed_r2","conflicting_contributor_ids_r2","is_conflict_r2","n_contributions_r2","link_methods_r2","total_amount_r2","max_single_recipient_r2","city_r2","state_r2","zip_r2","notes_r2","review_source","in_refined_queue"
"TAKEDA PHARMACEUTICALS USA, INC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_7485","TAKEDA PHARMACEUTICALS","in existing map","yes","f98932de-07b7-47d7-bd92-fd2806c317fd","","adding_to_existing",TRUE,FALSE,FALSE,8,"exact_name_v1 | exact_name_v1 | map1_bridge",9500,65200,"Exton","PA","19341","","review2_only",FALSE
"TAKEDA PHARMACEUTICALS AMERICA INC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_7485","TAKEDA PHARMACEUTICALS","add to map","yes","f98932de-07b7-47d7-bd92-fd2806c317fd","","new_entity",FALSE,FALSE,FALSE,1,"internal_fuzzy",65200,65200,"Lexington","MA","2421","","review2_only",FALSE
"TAKEDA PHARMACEUTICALS USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_7485","TAKEDA PHARMACEUTICALS","add to map","yes","f98932de-07b7-47d7-bd92-fd2806c317fd","","new_entity",FALSE,FALSE,FALSE,1,"internal_fuzzy",1000,65200,"Exton","PA","19341","","review2_only",FALSE
"PROFESSIONAL ENGINEERS IN CA GOV'T (PECG-PAC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822501,"org_rg_77","PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT","add to map","yes","02b7993e-710b-467c-bd5a-6d9070b2a3f8","","adding_to_existing",FALSE,FALSE,FALSE,3,"map1_bridge | same_contributor_id | same_contributor_id",3000,39200,"Sacramento","CA","95814","","review2_only",FALSE
"PROFESSIONAL ENGINEERS IN CA GOVERNMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822501,"org_rg_77","PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT","add to map","yes","02b7993e-710b-467c-bd5a-6d9070b2a3f8","","adding_to_existing",FALSE,FALSE,FALSE,5,"map1_bridge | same_contributor_id | same_contributor_id",5500,39200,"Sacramento","CA","95814","","review2_only",FALSE
"PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822501,"org_rg_77","PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT","in existing map","yes","02b7993e-710b-467c-bd5a-6d9070b2a3f8","","adding_to_existing",TRUE,FALSE,FALSE,2,"map1_bridge | same_contributor_id | same_contributor_id",2000,39200,"Sacramento","CA","95814","","review2_only",FALSE
"PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT (PECG PAC) - SMALL CONTRIBUTOR COMMITTEE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822501,"org_rg_77","PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT","add to map","yes","02b7993e-710b-467c-bd5a-6d9070b2a3f8","","adding_to_existing",FALSE,FALSE,FALSE,1,"map1_bridge | same_contributor_id",1000,39200,"Sacramento","CA","95814","","review2_only",FALSE
"PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT (PECG PAC) SMALL CONTRIBUTOR COMMITTEE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822501,"org_rg_77","PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT","in existing map","yes","02b7993e-710b-467c-bd5a-6d9070b2a3f8","","adding_to_existing",TRUE,FALSE,FALSE,5,"same_contributor_id",6500,39200,"Sacramento","ca | CA","95814","","review2_only",FALSE
"PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT (PECG) PAC SMALL CONTRIBUTOR COMMITTEE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822501,"org_rg_77","PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT","in existing map","yes","02b7993e-710b-467c-bd5a-6d9070b2a3f8","","adding_to_existing",TRUE,FALSE,FALSE,3,"same_contributor_id",3500,39200,"Sacramento","CA","95814","","review2_only",FALSE
"PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT PAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822501,"org_rg_77","PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT","in existing map","yes","02b7993e-710b-467c-bd5a-6d9070b2a3f8","","adding_to_existing",TRUE,FALSE,FALSE,12,"map1_bridge | same_contributor_id | same_contributor_id",14500,39200,"Sacramento | SACRAMENTO","CA","95814 | 95814-4581","","review2_only",FALSE
"PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT PAC (PECG) SMALL CONTRIBUTOR COMMITTEE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822501,"org_rg_77","PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT","in existing map","yes","02b7993e-710b-467c-bd5a-6d9070b2a3f8","","adding_to_existing",TRUE,FALSE,FALSE,4,"same_contributor_id",4500,39200,"Sacramento","CA","95814","","review2_only",FALSE
"PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT PAC SMALL CONTRIBUTOR COMMITTEE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822501,"org_rg_77","PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT","in existing map","yes","02b7993e-710b-467c-bd5a-6d9070b2a3f8","","adding_to_existing",TRUE,FALSE,FALSE,2,"same_contributor_id",2000,39200,"Sacramento","CA","95814","","review2_only",FALSE
"PROFESSIONAL ENGINEERS IN CALIFORNIA PAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822501,"org_rg_77","PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT","add to map","yes","02b7993e-710b-467c-bd5a-6d9070b2a3f8","","adding_to_existing",FALSE,FALSE,FALSE,3,"map1_bridge | same_contributor_id | same_contributor_id",5000,39200,"Sacramento","CA","95814","","review2_only",FALSE
"THOMPSON'S TOYOTA OF PLACERVILLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_7746","THOMPSON'S TOYOTA OF PLACERVILLE","add to map","yes","40696a1e-b882-44c1-9423-d975bd240ae7","","new_entity",FALSE,FALSE,FALSE,3,"exact_name_v1",2400,5100,"Placerville","CA","95667","","review2_only",TRUE
"THOMPSONS TOYOTA OF PLACERVILLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_7746","THOMPSON'S TOYOTA OF PLACERVILLE","add to map","yes","40696a1e-b882-44c1-9423-d975bd240ae7","","new_entity",FALSE,FALSE,FALSE,3,"exact_name_v1",2700,5100,"Placerville","CA","95667","","review2_only",TRUE
"SAN BERNARDINO COUNTY SHERIFF'S COUNTY EMPLOYEES BENEFIT ASSOCIATION PAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822554,"org_rg_78","SAN BERNARDINO COUNTY SHERIFF'S EMPLOYEES BENEFIT ASSOCIATION","add to map","yes","9a7a3510-7efd-4ef8-9e57-c3ca9cc5e2aa","","adding_to_existing",FALSE,FALSE,FALSE,1,"same_contributor_id",1500,5900,"Sacramento","CA","95814","","review2_only",FALSE
"SAN BERNARDINO COUNTY SHERIFF'S COUNTY EMPLOYEES' BENEFIT ASSOCIATION PAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822554,"org_rg_78","SAN BERNARDINO COUNTY SHERIFF'S EMPLOYEES BENEFIT ASSOCIATION","add to map","yes","9a7a3510-7efd-4ef8-9e57-c3ca9cc5e2aa","","adding_to_existing",FALSE,FALSE,FALSE,5,"same_contributor_id",12900,5900,"Sacramento","CA","95814","","review2_only",FALSE
"SAN BERNARDINO COUNTY SHERIFF'S EMPLOYEES' BENEFIT ASSOCIATION PAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822554,"org_rg_78","SAN BERNARDINO COUNTY SHERIFF'S EMPLOYEES BENEFIT ASSOCIATION","in existing map","yes","9a7a3510-7efd-4ef8-9e57-c3ca9cc5e2aa","","adding_to_existing",TRUE,FALSE,FALSE,3,"same_contributor_id",5500,5900,"Sacramento | SACRAMENTO","CA","95814","","review2_only",FALSE
"AMERICAN AIRLINES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_789","AMERICAN AIRLINES","in existing map","yes","027aa0da-a502-43ba-9bfc-6405ad7796b9","","adding_to_existing",TRUE,FALSE,FALSE,1,"map1_bridge",1500,5000,"Washington","DC","20036","","review2_only",FALSE
"AMERICAN AIRLINES INC. POLITICAL ACTION COMMITTEE ('AAPAC') (FED PAC ID# C00107300)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1378142,"org_rg_789","AMERICAN AIRLINES","add to map","yes","027aa0da-a502-43ba-9bfc-6405ad7796b9","","adding_to_existing",FALSE,FALSE,FALSE,2,"exact_name_v1 | exact_name_v1 | map1_bridge",5000,5000,"Washington","DC","20036","","review2_only",FALSE
"AMERICAN AIRLINES POLITICAL ACTION COMMITTEE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_789","AMERICAN AIRLINES","add to map","yes","027aa0da-a502-43ba-9bfc-6405ad7796b9","","adding_to_existing",FALSE,FALSE,FALSE,1,"map1_bridge",200,5000,"Washington","DC","20036","","review2_only",FALSE
"AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION CALIFORNIA PAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830078,"org_rg_79","AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION","in existing map","yes","d00c7157-b247-4c10-a404-a3aecd6b9ab3","","adding_to_existing",TRUE,FALSE,FALSE,20,"map1_bridge | same_contributor_id | same_contributor_id",72500,17000,"Chicago","IL","60631","","review2_only",TRUE
"AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION CALIFORNIA PAC (MPO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830078,"org_rg_79","AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION","add to map","yes","d00c7157-b247-4c10-a404-a3aecd6b9ab3","","adding_to_existing",FALSE,FALSE,FALSE,3,"same_contributor_id",7500,17000,"Chicago","IL","60631","","review2_only",TRUE
"AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION CALIFORNIA POLITICAL ACTION COMMITTEE (MPO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830078,"org_rg_79","AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION","add to map","yes","d00c7157-b247-4c10-a404-a3aecd6b9ab3","","adding_to_existing",FALSE,FALSE,FALSE,1,"map1_bridge | same_contributor_id",2000,17000,"CHICAGO","IL","60631","","review2_only",TRUE
"AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION OF AMERICA CALIFORNIA POLITICAL ACTION COMMITTEE 'MPO'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830078,"org_rg_79","AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION","add to map","yes","d00c7157-b247-4c10-a404-a3aecd6b9ab3","","adding_to_existing",FALSE,FALSE,FALSE,1,"same_contributor_id",2000,17000,"Chicago","IL","60631","","review2_only",TRUE
"AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION OF AMERICA CALIFORNIA POLITICAL ACTION COMMITTEE MPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830078,"org_rg_79","AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION","add to map","yes","d00c7157-b247-4c10-a404-a3aecd6b9ab3","","adding_to_existing",FALSE,FALSE,FALSE,1,"same_contributor_id",2000,17000,"Chicago","IL","60631-3512","","review2_only",TRUE
"AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION OF AMERICAN CALIFORNIA PAC MPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830078,"org_rg_79","AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION","add to map","yes","d00c7157-b247-4c10-a404-a3aecd6b9ab3","","adding_to_existing",FALSE,FALSE,FALSE,4,"same_contributor_id",6000,17000,"Chicago","IL","60631","","review2_only",TRUE
"TURO INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_7921","TURO","add to map","yes","12a1a4f5-3c7d-4909-b3c0-3c9555b15727","","new_entity",FALSE,FALSE,FALSE,2,"exact_name_v1",5000,40000,"San Francisco","CA","94104","","review2_only",FALSE
"TURO INC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_7921","TURO","add to map","yes","12a1a4f5-3c7d-4909-b3c0-3c9555b15727","","new_entity",FALSE,FALSE,FALSE,14,"exact_name_v1",134600,40000,"San Francisco | SAN FRANCISCO","CA","94104 | 94104-4545","","review2_only",FALSE
"UAW LOCAL 230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_7976_a",NA,"don't add","no","1fa826ed-b783-49bb-95a2-895aef2e8049","","new_entity",FALSE,FALSE,FALSE,7,"exact_name_v1 | exact_name_v1 | map1_bridge",2646,368210,"Ontario | ONTARIO","CA","91761","","review2_only",TRUE
"UAW LOCAL 2865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_7976_b",NA,"don't add","no","ecdf1f85-800f-441f-a888-e7436836fdb7","","new_entity",FALSE,FALSE,FALSE,1,"map1_bridge",69968,368210,"BERKELEY","CA","94705","","review2_only",TRUE
"UAW LOCAL 4123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_7976_c",NA,"don't add","no","b49e7ff9-7f69-4414-8d0d-9a58d4e3a68d","","new_entity",FALSE,FALSE,FALSE,7,"exact_name_v1 | exact_name_v1 | map1_bridge",5662,368210,"Pico Rivera | PICO RIVERA","CA","90660","","review2_only",TRUE
"UAW LOCAL 4811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_7976_d",NA,"don't add","no","24b0132d-ed8e-4771-9b0d-aa4f8c4a61e1","","new_entity",FALSE,FALSE,FALSE,7,"exact_name_v1 | exact_name_v1 | map1_bridge",284060,368210,"Berkeley | BERKELEY","CA","94705","","review2_only",TRUE
"UAW LOCAL 5810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_7976_e",NA,"don't add","no","0491d48d-19d6-46ca-bbb7-51e94117e761","","new_entity",FALSE,FALSE,FALSE,1,"map1_bridge",5874,368210,"Berkeley","CA","94705","","review2_only",TRUE
"UAW REGION 6 (INTERMEDIARY FOR UNITEMIZED MEMBER DUES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_7976_f",NA,"don't add","no","9890d517-241c-4e44-bb69-dc5ae6068bf4","","new_entity",FALSE,FALSE,FALSE,15,"exact_name_v1 | exact_name_v1 | map1_bridge",4499.94,368210,"Pico Rivera","CA","90660","","review2_only",TRUE
"CA TEACHERS ASSN/ASSN FOR BETTER CITIZENSHIP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741941,"org_rg_8","CALIFORNIA TEACHERS ASSOCIATION","add to map","yes","d0854243-1d1c-4b96-96da-5fbcc16a6e5c","","adding_to_existing",FALSE,FALSE,FALSE,1,"map1_bridge | same_contributor_id",11800,39200,"Burlingame","CA","94010","","review2_only",FALSE
"CALIFORNIA TEACHERS ASSN. ASSN. FOR BETTER CITIZENSHIP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741941,"org_rg_8","CALIFORNIA TEACHERS ASSOCIATION","in existing map","yes","d0854243-1d1c-4b96-96da-5fbcc16a6e5c","","adding_to_existing",TRUE,FALSE,FALSE,1,"map1_bridge | same_contributor_id",11800,39200,"Burlingame","CA","94010","","review2_only",FALSE
"CALIFORNIA TEACHERS ASSOCIATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_8","CALIFORNIA TEACHERS ASSOCIATION","in existing map","yes","d0854243-1d1c-4b96-96da-5fbcc16a6e5c","","adding_to_existing",TRUE,FALSE,FALSE,5,"exact_name_v1 | exact_name_v1 | map1_bridge",0,39200,"Burlingame","CA","94010","","review2_only",FALSE
"CALIFORNIA TEACHERS ASSOCIATION - ASSOCIATION FOR BETTER CITIZENSHIP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741941,"org_rg_8","CALIFORNIA TEACHERS ASSOCIATION","in existing map","yes","d0854243-1d1c-4b96-96da-5fbcc16a6e5c","","adding_to_existing",TRUE,FALSE,FALSE,1,"same_contributor_id",11800,39200,"Burlingame","CA","94010","","review2_only",FALSE
"CALIFORNIA TEACHERS ASSOCIATION ASSOCIATION FOR BETTER CITIZENSHIP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741941,"org_rg_8","CALIFORNIA TEACHERS ASSOCIATION","in existing map","yes","d0854243-1d1c-4b96-96da-5fbcc16a6e5c","","adding_to_existing",TRUE,FALSE,FALSE,1,"map1_bridge | same_contributor_id",19600,39200,"Burlingame","CA","94010","","review2_only",FALSE
"CALIFORNIA TEACHERS ASSOCIATION/ASSOCIATION FOR BETTER CITIZENSHIP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741941,"org_rg_8","CALIFORNIA TEACHERS ASSOCIATION","in existing map","yes","d0854243-1d1c-4b96-96da-5fbcc16a6e5c","","adding_to_existing",TRUE,FALSE,FALSE,3,"same_contributor_id",62800,39200,"Burlingame | BURLINGAME","CA","94010 | 94010-4504","","review2_only",FALSE
"CALIFORNIA TEACHERS ASSOCIATION/ASSOCIATION FOR BETTER CITIZENSHIP SMALL CONTRIBUTOR COMMITTEE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741941,"org_rg_8","CALIFORNIA TEACHERS ASSOCIATION","in existing map","yes","d0854243-1d1c-4b96-96da-5fbcc16a6e5c","","adding_to_existing",TRUE,FALSE,FALSE,5,"map1_bridge | same_contributor_id | same_contributor_id",59000,39200,"Burlingame","CA","94010","","review2_only",FALSE
"CALIFORNIA CITRUS MUTUAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_80","CALIFORNIA CITRUS MUTUAL","in existing map","yes","334debbd-9b62-4c3a-90f2-2430cbcbf96d","","adding_to_existing",TRUE,FALSE,FALSE,2,"exact_name_v1 | exact_name_v1 | map1_bridge",19600,25000,"Exeter","CA","93221","","review2_only",FALSE
"CALIFORNIA CITRUS MUTUAL PAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830341,"org_rg_80","CALIFORNIA CITRUS MUTUAL","in existing map","yes","334debbd-9b62-4c3a-90f2-2430cbcbf96d","","adding_to_existing",TRUE,FALSE,FALSE,4,"map1_bridge | same_contributor_id | same_contributor_id",7500,25000,"Sacramento","CA","95814","","review2_only",FALSE
"CALIFORNIA CITRUS MUTUAL POLITICAL ACTION COMMITTEE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830341,"org_rg_80","CALIFORNIA CITRUS MUTUAL","add to map","yes","334debbd-9b62-4c3a-90f2-2430cbcbf96d","","adding_to_existing",FALSE,FALSE,FALSE,5,"same_contributor_id",35400,25000,"Sacramento","CA","95814 | 95814-3809","","review2_only",FALSE
"AMERICAN FURNITURE GALLERY, INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_801","AMERICAN FURNITURE GALLERY","add to map","yes","bd70bb28-054a-494f-b6f5-74072b7e1d1e","","new_entity",FALSE,FALSE,FALSE,1,"exact_name_v1",2500,5900,"Sacramento","CA","95823","","review2_only",FALSE
"AMERICAN FURNITURE GALLERY, INC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_801","AMERICAN FURNITURE GALLERY","add to map","yes","bd70bb28-054a-494f-b6f5-74072b7e1d1e","","new_entity",FALSE,FALSE,FALSE,1,"exact_name_v1",5900,5900,"Sacramento","CA","95828","","review2_only",FALSE
"UNION PACIFIC RAILROAD COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_8036","UNION PACIFIC RAILROAD COMPANY","in existing map","yes","a7a6bd8f-6a77-4645-b1c7-350dedc136b1","","adding_to_existing",TRUE,FALSE,FALSE,7,"exact_name_v1 | exact_name_v1 | map1_bridge",37500,15000,"Omaha | OMAHA | Sacramento","CA | NE","68179 | 68179-1001 | 95814","","review2_only",FALSE
"UP RAILROAD COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_8036","UNION PACIFIC RAILROAD COMPANY","add to map","yes","a7a6bd8f-6a77-4645-b1c7-350dedc136b1","","adding_to_existing",FALSE,FALSE,FALSE,2,"exact_name_v1 | exact_name_v1 | map1_bridge",5500,15000,"Roseville | Sacramento","CA","95747 | 95814","","review2_only",FALSE
"UNITED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_8045","UNITED AIRLINES","add to map","yes","3715f4e6-9d56-47d6-9ede-21e465ba49eb","","adding_to_existing",FALSE,FALSE,FALSE,1,"map1_bridge",5000,5000,"Chicago","IL","60606","Other united airlines contributions mostly came from chicago, some came from houston. Only two contributors with exact name match as ""UNITED"" - one from chicago and one from houston and these zip codes match other united contributions so it defs seems to be united airlines. Recipient pac was a candidate committee 'LOLA SMALLWOOD-CUEVAS FOR SENATE 2026'","review2_only",FALSE
"UNITED AIRLINES, INC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_8045","UNITED AIRLINES","in existing map","yes","3715f4e6-9d56-47d6-9ede-21e465ba49eb","","adding_to_existing",TRUE,FALSE,FALSE,2,"exact_name_v1 | exact_name_v1 | map1_bridge",6500,5000,"Chicago | HOUSTON","IL | TX","60606 | 77002","Other united airlines contributions mostly came from chicago, some came from houston. Only two contributors with exact name match as ""UNITED"" - one from chicago and one from houston and these zip codes match other united contributions so it defs seems to be united airlines","review2_only",FALSE
"UNITED AUBURN INDIAN COMMUNITY OF AUBURN RANCHERIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_8046","UNITED AUBURN INDIAN COMMMUNITY OF THE AUBURN RANCHERIA","add to map","yes","55c48dde-8d11-4c3d-ad4b-693d592444e7","","adding_to_existing",FALSE,FALSE,FALSE,4,"exact_name_v1 | exact_name_v1 | map1_bridge",6000,7000,"Sacramento","CA","95814","","review2_only",FALSE
"UNITED AUBURN INDIAN COMMUNITY OF THE AUBURN RANCHERIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_8046","UNITED AUBURN INDIAN COMMMUNITY OF THE AUBURN RANCHERIA","in existing map","yes","55c48dde-8d11-4c3d-ad4b-693d592444e7","","adding_to_existing",TRUE,FALSE,FALSE,6,"exact_name_v1 | exact_name_v1 | map1_bridge",11900,7000,"Sacramento","CA","95814","","review2_only",FALSE
"UNITED SERVICES AUTOMOBILE ASSOCIATION (USAA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_8061","UNITED SERVICES AUTOMOBILE ASSOCIATION","in existing map","yes","43aaf61b-e67c-4689-8ae6-46088a7cf2ed","","adding_to_existing",TRUE,FALSE,FALSE,5,"exact_name_v1 | exact_name_v1 | map1_bridge",21000,15000,"Reno | San Antonio","NV | TX","78288 | 89509","","review2_only",FALSE
"USAA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_8061","UNITED SERVICES AUTOMOBILE ASSOCIATION","add to map","yes","43aaf61b-e67c-4689-8ae6-46088a7cf2ed","","adding_to_existing",FALSE,FALSE,FALSE,3,"exact_name_v1 | exact_name_v1 | map1_bridge",5500,15000,"San Antonio","TX","78288 | 78288-0001","","review2_only",FALSE
"VASQUEZ & COMPANY LLP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_8219","VASQUEZ & COMPANY","add to map","yes","2c3ea1dc-18c4-463d-91a2-0098cd41f003","","new_entity",FALSE,FALSE,FALSE,4,"exact_name_v1 | exact_name_v1 | map1_bridge",15500,15500,"GLENDALE","CA","91203","","review2_only",FALSE
"VASQUEZ + COMPANY LLP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_8219","VASQUEZ & COMPANY","add to map","yes","2c3ea1dc-18c4-463d-91a2-0098cd41f003","","new_entity",FALSE,FALSE,FALSE,2,"exact_name_v1 | exact_name_v1 | map1_bridge",2688,15500,"Glendale | Sacramento","CA","91203 | 95814","","review2_only",FALSE
"VIEJAS BAND OF KUMEYAAY INDIANS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"org_rg_8263","VIEJAS BAND OF KUMEYAAY INDIANS","in existing map","yes","4a0f3285-f2a9-40f3-8977-4c2fcc0eec9c","","adding_to_existing",TRUE,FALSE,FALSE,20,"exact_name_v1 | exact_name_v1 | map1_bridge",197600,50000,"Alpine | ALPINE","CA","91901 | 91901-1605","","review2_only",FALSE
