canonical_entity_id,canonical_entity_name,link_tier,raw_name_variants,n_name_variants,code_final,n_contributors,n_from_pipeline,n_from_manual_review,code_sources,roles,rule_code_variants,code_conflict,conflict_type,n_as_direct_contributor,n_as_employer,conflict_resolution_code
v5_2546,"Tustin Chapman, Inc.",name_v5,"Tustin Chapman, Inc.",1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2547,Tustin Toyota,name_v5,Tustin Toyota,1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2549,"Twenty Holdings, Inc.",name_v5,"Twenty Holdings, Inc.",1,50,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
dd_-15089,Twenty-Nine Palms Band of Mission Indians of California,dd_org_concept,Twenty-Nine Palms Band of Mission Indians,1,92a,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_2553,U.A. LOCAL #246 PLUMBERS AND PIPEFITTERS,name_v5,U.A. LOCAL #246 PLUMBERS AND PIPEFITTERS,1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-12115,U.S. Department Of Commerce,dd_org_concept,US DEPT OF COMMERCE,1,92,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_2554,UA 290 Industry Advancement Fund,name_v5,UA 290 Industry Advancement Fund,1,77,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_2555,UA 345 Plumbers Union (intermediary for unitemized member dues),name_v5,UA 345 Plumbers Union (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2556,"UA Local 343, Intermediary for contributions under $100:",name_v5,"UA Local 343, Intermediary for contributions under $100:",1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2559,UAW LOCAL 2478,name_v5,UAW LOCAL 2478,1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-12085,UC Berkeley,dd_org_concept,UC BERKELEY,1,60,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2571,UCSD,name_v5,UCSD,1,100,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
dd_-15112,UCSF School of Medicine,dd_org_concept,UCSF SCHOOL OF MEDICINE,1,92,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_2573,"UDR, Inc.",name_v5,"UDR, Inc.",1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2574,UFCW 1167 Food & Comm Workers (intermediary for unitemized member dues),name_v5,UFCW 1167 Food & Comm Workers (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2575,UFCW 135 Food & Comm Workers (intermediary for unitemized member dues),name_v5,UFCW 135 Food & Comm Workers (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2576,UFCW 1428 Food & Comm Workers (intermediary for unitemized member dues),name_v5,UFCW 1428 Food & Comm Workers (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2577,UFCW 324 Food & Comm Workers (intermediary for unitemized member dues),name_v5,UFCW 324 Food & Comm Workers (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2578,UFCW 5 Food & Comm Workers (intermediary for unitemized member dues),name_v5,UFCW 5 Food & Comm Workers (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2579,UFCW 770 Food & Comm Workers (intermediary for unitemized member dues),name_v5,UFCW 770 Food & Comm Workers (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2581,UNCLE Credit Union,name_v5,UNCLE Credit Union,1,52,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_2582,UNDERDOG SPORTS,name_v5,UNDERDOG SPORTS,1,70,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2585,UNIF,name_v5,UNIF,1,40,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_2601,UNITED LEARNING EDUCATION GROUP,name_v5,UNITED LEARNING EDUCATION GROUP,1,60,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2612,UNITEHERE 11 (intermediary for unitemized member dues),name_v5,UNITEHERE 11 (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2613,UNITEHERE 19 (intermediary for unitemized member dues),name_v5,UNITEHERE 19 (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2614,UNITEHERE 2 (intermediary for unitemized member dues),name_v5,UNITEHERE 2 (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2615,UNITEHERE 49 (intermediary for unitemized member dues),name_v5,UNITEHERE 49 (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2625,UNIVERSITY OF TULSA,name_v5,UNIVERSITY OF TULSA,1,60,1,1,0,rule+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2627,UPWARD HOUSING,name_v5,UPWARD HOUSING,1,40,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_2630,US OFFICE OF GOVERNMENT RELATIONS,name_v5,US OFFICE OF GOVERNMENT RELATIONS,1,50,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_2632,US SMALL BUSINESS ADMINISTRATION,name_v5,US SMALL BUSINESS ADMINISTRATION,1,92,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_2633,USA EXPRESS LEGAL AND INVESTIGATIVE SERVICES,name_v5,USA EXPRESS LEGAL AND INVESTIGATIVE SERVICES,1,50,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_2634,"USA Multifamily Management, Inc. *",name_v5,"USA Multifamily Management, Inc. *",1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-15173,"USA Properties Fund, Inc.",dd_org_concept,"USA Properties Fund, Inc.",1,40,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_2636,USC Credit Union,name_v5,USC Credit Union,1,52,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_2637,USW 7600 Steelworkers Union (intermediary for unitemized member dues),name_v5,USW 7600 Steelworkers Union (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2638,UWUA 132 UTILITY WORKERS (intermediary for unitemized member dues),name_v5,UWUA 132 UTILITY WORKERS (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-12084,"Ucb, Inc.",dd_org_concept,"UCB, Inc.",1,31-33,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_2583,"Underdog Sports Holdings, Inc.",name_v5,"Underdog Sports Holdings, Inc.",1,70,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_2584,Unicare Systems Inc.,name_v5,Unicare Systems Inc.,1,50,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_2586,Unified Field Services Corporation,name_v5,Unified Field Services Corporation,1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2587,Union Members Dues.  Each member paid less than $100 year to date.  NUHW is the intermediary for these transactions.,name_v5,Union Members Dues.  Each member paid less than $100 year to date.  NUHW is the intermediary for these transactions.,1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2588,Union Members' Dues of less than $100/member per year.  Oakland POA is the intermediary for all contributions.,name_v5,Union Members' Dues of less than $100/member per year.  Oakland POA is the intermediary for all contributions.,1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2592,United Agribusiness League Association,name_v5,United Agribusiness League Association,1,76,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-12176,United Brotherhood of Carpenters and Joiners of America (UBC),dd_org_concept,Northern California Carpenters Regional Council,1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2594,United Concordia Dental Plans of CA,name_v5,United Concordia Dental Plans of CA,1,52,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2595,United Contractors Assn Admin,name_v5,United Contractors Assn Admin,1,76,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-12186,"United Domestic Workers of America (UDW), AFSCME Local 3930",dd_org_concept,United Domestic Workers of America,1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-16962,United Educators of San Francisco,dd_org_concept,United Educators of San Francisco (Unitemized Member Contributions),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2598,United Food and Commercial Workers 8 Golden State,name_v5,United Food and Commercial Workers 8 Golden State,1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-12204,United Hospital Association,dd_org_concept,UNITED HOSPITAL ASSOCIATION,1,50,1,0,1,manual_review,employer,60,FALSE,NA,0,1,NA
v5_2604,United Professors of Marin (Unitemized Member Contributions),name_v5,United Professors of Marin (Unitemized Member Contributions),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-12219,United Services Automobile Association (Usaa),dd_org_concept,United Services Automobile Association (USAA),1,76,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2606,United States Cold Storage,name_v5,United States Cold Storage,1,20,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2607,United States Fire Insurance Company,name_v5,United States Fire Insurance Company,1,52,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
dd_-12234,United Teachers Los Angeles,dd_org_concept,United Teachers Los Angeles (Unitemized Member Contributions),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2609,"United Wholesale Mortgage, LLC(Rami Hasani)",name_v5,"United Wholesale Mortgage, LLC(Rami Hasani)",1,52,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_2610,UnitedHealthCare - Corporate,name_v5,UnitedHealthCare - Corporate,1,52,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2611,UnitedHealthCare - Corporate - California Major Donor,name_v5,UnitedHealthCare - Corporate - California Major Donor,1,52,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_2616,Unitemized Contributions,name_v5,Unitemized Contributions,1,101,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_2617,Unitemized contributions of under $100 per contributor.  ILWU Federal PAF Fund is the intermediary for these contributions.,name_v5,Unitemized contributions of under $100 per contributor.  ILWU Federal PAF Fund is the intermediary for these contributions.,1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2618,Unitrin Direct Insurance Company,name_v5,Unitrin Direct Insurance Company,1,52,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
dd_-12262,Universal Music Group,dd_org_concept,"Universal Music Group, Inc",1,70,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_2620,Universal Orlando Resort,name_v5,Universal Orlando Resort,1,70,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-12274,University of California Davis,dd_org_concept,UNIVERSITY OF CALIFORNIA DAVIS,1,60,1,1,0,rule+llm agreement,employer,,FALSE,NA,0,1,NA
dd_-12284,University of California San Francisco,dd_org_concept,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1,60,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2624,University of San Francisco - Faculty (Unitemized Member Contributions),name_v5,University of San Francisco - Faculty (Unitemized Member Contributions),1,60,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_2626,Unum Group,name_v5,Unum Group,1,52,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
dd_-15158,Urban Associates Inc.,dd_org_concept,"Urban Associates, Inc.",1,50,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_2640,VAL PROPERTY AI,name_v5,VAL PROPERTY AI,1,79,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_2642,VALENTINE LAW GROUP APC,name_v5,VALENTINE LAW GROUP APC,1,50,1,1,0,rule+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2647,VALLEY CHILDRENS HOSPITAL,name_v5,VALLEY CHILDRENS HOSPITAL,1,60,1,1,0,rule+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2651,VALLEY REGIONAL ANESTHESIA,name_v5,VALLEY REGIONAL ANESTHESIA,1,60,1,1,0,rule+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2652,VALLEY SCHOOL SHELTERS,name_v5,VALLEY SCHOOL SHELTERS,1,31-33,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_2656,"VALUCCI RESTAURANTS, INC.",name_v5,"VALUCCI RESTAURANTS, INC.",1,80,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_2657,VAN DAM FARMS,name_v5,VAN DAM FARMS,1,11,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2661,VAQUERO ENERGY,name_v5,VAQUERO ENERGY,1,21,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_2662,VARIOUS,name_v5,VARIOUS,1,99,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
nem_2c3ea1dc-18c4-463d-91a2-0098cd41f003,VASQUEZ & COMPANY,names_mapping,VASQUEZ & COMPANY LLP,1,50,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_2666,VENATOR RESOURCES,name_v5,VENATOR RESOURCES,1,21,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_2667,VENBROOK,name_v5,VENBROOK,1,52,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_2670,VENTURA LAW,name_v5,VENTURA LAW,1,50,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2671,VENTURA LAW APC,name_v5,VENTURA LAW APC,1,50,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2677,VF Marketing Corp DBA Vann Family Orchards,name_v5,VF Marketing Corp DBA Vann Family Orchards,1,11,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2680,VIKING MANAGEMENT,name_v5,VIKING MANAGEMENT,1,40,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_2681,VILLAGE OPERATING,name_v5,VILLAGE OPERATING,1,40,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_2682,VILLAGE PROPERTIES,name_v5,VILLAGE PROPERTIES,1,40,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_2684,VINCOR CONSTRUCTION,name_v5,VINCOR CONSTRUCTION,1,40,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2688,VISCO FINANCIAL INSURANCE SERVICES,name_v5,VISCO FINANCIAL INSURANCE SERVICES,1,52,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_2700,VMA COMMUNICATIONS,name_v5,VMA COMMUNICATIONS,1,50,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_2702,VOLODYMYR DAYCARE,name_v5,VOLODYMYR DAYCARE,1,60,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2639,"Vail Ski Resorts, Inc.",name_v5,"Vail Ski Resorts, Inc.",1,70,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2641,Val Strough Honda,name_v5,Val Strough Honda,1,80,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_2644,"Valero Services, Inc. and Afiliated Entities",name_v5,"Valero Services, Inc. and Afiliated Entities",1,21,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2645,"Vallejo Nissan, Inc.",name_v5,"Vallejo Nissan, Inc.",1,80,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_2648,Valley First Credit Union,name_v5,Valley First Credit Union,1,52,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_2649,Valley Hi Toyota,name_v5,Valley Hi Toyota,1,80,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_2654,Valley Wide Beverage Co.,name_v5,Valley Wide Beverage Co.,1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2658,"Van De Pol Enterprises, Inc.",name_v5,"Van De Pol Enterprises, Inc.",1,21,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2659,Van Nuys Chrysler Dodge Jeep RAM,name_v5,Van Nuys Chrysler Dodge Jeep RAM,1,80,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
dd_-12383,"Vanir Group Of Companies, Inc.",dd_org_concept,VANIR,1,40,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_2663,"Vasona Management, Inc. and affiliates",name_v5,"Vasona Management, Inc. and affiliates",1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2665,Vatica Health Inc,name_v5,Vatica Health Inc,1,79,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2668,Ventura County CU,name_v5,Ventura County CU,1,52,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2669,Ventura County Federation of College Teachers (Unitemized Member Contributions),name_v5,Ventura County Federation of College Teachers (Unitemized Member Contributions),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2672,Ventura Marina Mobilehome Park,name_v5,Ventura Marina Mobilehome Park,1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2673,Ventura Transfer Company,name_v5,Ventura Transfer Company,1,20,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2676,Vertus Properties Inc.,name_v5,Vertus Properties Inc.,1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2679,Viking Construction Company,name_v5,Viking Construction Company,1,40,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_2683,VillageHealth DM,name_v5,VillageHealth DM,1,60,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2686,Visalia Livestock Market,name_v5,Visalia Livestock Market,1,11,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2687,Visalia Toyota,name_v5,Visalia Toyota,1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-12503,Vision Service Plan,dd_org_concept,Vision Service Plan,1,52,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-17016,Vision to Learn,dd_org_concept,VISION TO LEARN,1,60,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_2691,Visit Huntington Beach,name_v5,Visit Huntington Beach,1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2692,Visit Long Beach,name_v5,Visit Long Beach,1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2693,"Visit Newport Beach, Inc.",name_v5,"Visit Newport Beach, Inc.",1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2694,Visit Sacramento,name_v5,Visit Sacramento,1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2695,Visit Temecula Valley,name_v5,Visit Temecula Valley,1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2696,Visit West Hollywood,name_v5,Visit West Hollywood,1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2697,Visit Yosemite/Madera County,name_v5,Visit Yosemite/Madera County,1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2698,Vista Verde Dairy,name_v5,Vista Verde Dairy,1,11,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_2699,"Vitu, Inc.",name_v5,"Vitu, Inc.",1,79,1,0,1,manual_review,direct_contributor,20,FALSE,NA,1,0,NA
v5_2701,Volcano Telephone Co.,name_v5,Volcano Telephone Co.,1,20,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_2704,"Vylla Title, LLC(Tom Huddleston, Jim Potter)",name_v5,"Vylla Title, LLC(Tom Huddleston, Jim Potter)",1,52,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2705,W.E. O'Neil Contruction Company,name_v5,W.E. O'Neil Contruction Company,1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2706,W.S. BALKHI CORPORATION AND AFFILIATED ENTITIES,name_v5,W.S. BALKHI CORPORATION AND AFFILIATED ENTITIES,1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2707,W3 CAPITAL,name_v5,W3 CAPITAL,1,52,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2709,WALKER AND DUNLOP,name_v5,WALKER AND DUNLOP,1,52,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_2710,WALKER FIRM,name_v5,WALKER FIRM,1,50,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2711,WALKER FIRM PC,name_v5,WALKER FIRM PC,1,50,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_2712,WALKUP MELODIA KELLY AND SCHOENBERGER,name_v5,WALKUP MELODIA KELLY AND SCHOENBERGER,1,50,1,1,0,os+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2716,WARLAND INVESTMENTS,name_v5,WARLAND INVESTMENTS,1,52,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_2717,WARMEL MANAGEMENT COMPANY AND AFFILIATED ENTITIES,name_v5,WARMEL MANAGEMENT COMPANY AND AFFILIATED ENTITIES,1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2719,WASHINGTON HOSPITAL HEALTHCARE SYSTEM,name_v5,WASHINGTON HOSPITAL HEALTHCARE SYSTEM,1,60,1,1,0,rule+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2720,WASSERSTEIN,name_v5,WASSERSTEIN,1,52,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_2726,WAWONA FROZEN FOODS,name_v5,WAWONA FROZEN FOODS,1,11,1,1,0,rule+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2731,WEINTRAUB CAPITAL MANAGEMENT,name_v5,WEINTRAUB CAPITAL MANAGEMENT,1,52,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2732,WELL QUEST LIVING,name_v5,WELL QUEST LIVING,1,60,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2733,WELLNESS INSTITUTE FOR SENIOR EMPOWERMENT,name_v5,WELLNESS INSTITUTE FOR SENIOR EMPOWERMENT,1,60,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2737,WENDY SUE ROSEN,name_v5,WENDY SUE ROSEN,1,100,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_2738,WENDYS OF THE PACIFIC,name_v5,WENDYS OF THE PACIFIC,1,80,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_2743,WESTAR ASSOCIATES,name_v5,WESTAR ASSOCIATES,1,40,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_2744,WESTBROOK BASTRIRE EDWARDS,name_v5,WESTBROOK BASTRIRE EDWARDS,1,50,1,1,0,rule+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2745,WESTCLIFF UNIVERSITY,name_v5,WESTCLIFF UNIVERSITY,1,60,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2751,WESTERN MUTUAL INS,name_v5,WESTERN MUTUAL INS,1,52,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2752,WESTERN MUTUAL INSURANCE GROUP,name_v5,WESTERN MUTUAL INSURANCE GROUP,1,52,1,1,0,rule+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2758,WESTLY GROUP,name_v5,WESTLY GROUP,1,52,1,1,0,os+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2760,WEYRICK LUMBER,name_v5,WEYRICK LUMBER,1,80,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_2762,WHIP MEDIA,name_v5,WHIP MEDIA,1,79,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_2764,"WIDDICOMBE ENTERPRISES, INC.",name_v5,"WIDDICOMBE ENTERPRISES, INC.",1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2766,WILD CHILD,name_v5,WILD CHILD,1,70,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_2767,WILD FOX FOODS,name_v5,WILD FOX FOODS,1,31-33,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_2769,WILLKIE FARR AND GALLAGHER,name_v5,WILLKIE FARR AND GALLAGHER,1,50,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_2771,WILSHIRE LAW FIRM,name_v5,WILSHIRE LAW FIRM,1,50,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_2776,"WNC & Associates, Inc.",name_v5,"WNC & Associates, Inc.",1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_2777,WOMENS CARE MEDICAL GROUP STANFORD HEALTHCARE,name_v5,WOMENS CARE MEDICAL GROUP STANFORD HEALTHCARE,1,60,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_2778,WOMENS MAJOR LEAGUE SOFTBALL,name_v5,WOMENS MAJOR LEAGUE SOFTBALL,1,70,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
